EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type,GaugeID,Warning Level,Danger Level,Station,Latitude,Longitude,River Name/ Tributory/ SubTributory,Basin,State,Start_date,End_date,Level_Entries,Streamflow_Entries,Privacy,Source Catchment Area,Catchment Area,Area variation (%),Reliability,District
INDOFLOODS-gauge-635-3,2017-10-12,2017-10-12,491.0,2017-10-12,1,1051.14,2017-10-12,1051.14,1,1,1,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-4,2019-08-03,2019-08-06,495.85,2019-08-05,1,,,,4,3,2,Severe Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-5,2019-12-20,2019-12-26,492.57,2019-12-20,4,,,,7,1,7,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-6,2020-01-17,2020-01-17,491.82,2020-01-17,1,,,,1,1,1,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-7,2020-01-19,2020-01-20,491.9,2020-01-20,1,,,,2,2,1,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-8,2020-01-24,2020-01-31,491.18,2020-01-24,8,,,,8,1,8,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-635-9,2020-02-19,2020-02-19,490.98,2020-02-19,1,,,,1,1,1,Flood,INDOFLOODS-gauge-635,490.9,493.68,Kopergaon,19.8783,74.4819,Godavari,Godavari,Maharashtra,2014-06-01,2020-05-27,1508,945,Open,6840.0,6916.848633,1.123518026,Safe,Ahmednagar
INDOFLOODS-gauge-636-1,1978-06-18,1978-06-18,246.34,1978-06-18,1,1320.0,1978-06-18,1320.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-2,1978-07-26,1978-07-26,247.84,1978-07-26,1,1600.0,1978-07-26,1600.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-3,1978-08-26,1978-08-27,247.56,1978-08-27,1,1552.0,1978-08-27,2628.0,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-4,1978-08-29,1978-08-31,250.33,1978-08-30,1,2105.2,1978-08-30,4636.1,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-5,1979-07-10,1979-07-10,245.34,1979-07-10,1,920.0,1979-07-10,920.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-6,1979-08-03,1979-08-03,247.49,1979-08-03,1,1248.0,1979-08-03,1248.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-7,1979-08-05,1979-08-05,249.67,1979-08-05,1,1546.0,1979-08-05,1546.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-8,1979-08-10,1979-08-11,252.1,1979-08-10,1,1872.0,1979-08-10,3334.0,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-9,1981-08-06,1981-08-06,248.73,1981-08-06,1,1645.8,1981-08-06,1645.8,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-10,1981-08-10,1981-08-10,249.68,1981-08-10,1,2880.7,1981-08-10,2880.7,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-11,1981-09-28,1981-09-29,246.09,1981-09-28,1,946.1,1981-09-28,1698.9,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-12,1983-08-12,1983-08-12,248.97,1983-08-12,1,1630.0,1983-08-12,1630.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-13,1984-08-19,1984-08-19,245.31,1984-08-19,1,712.0,1984-08-19,712.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-14,1986-08-15,1986-08-15,247.59,1986-08-15,1,2191.5,1986-08-15,2191.5,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-15,1988-07-19,1988-07-20,248.8,1988-07-19,1,2194.0,1988-07-19,3936.0,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-16,1988-07-22,1988-07-23,248.2,1988-07-23,1,1750.0,1988-07-23,3180.0,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-17,1988-08-21,1988-08-23,250.24,1988-08-22,1,2571.0,1988-08-21,6201.0,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-18,1988-10-01,1988-10-01,245.05,1988-10-01,1,935.0,1988-10-01,935.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-19,1988-10-03,1988-10-04,251.45,1988-10-03,1,2700.0,1988-10-03,5127.0,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-20,1990-07-25,1990-07-25,251.0,1990-07-25,1,196.4,1990-07-25,196.4,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-21,1990-08-09,1990-08-09,246.2,1990-08-09,1,1149.0,1990-08-09,1149.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-22,1990-08-17,1990-08-18,248.05,1990-08-17,1,1419.0,1990-08-17,2156.2,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-23,1991-07-31,1991-07-31,246.53,1991-07-31,1,1341.0,1991-07-31,1341.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-24,1992-08-22,1992-08-22,248.65,1992-08-22,1,1329.0,1992-08-22,1329.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-25,1994-09-01,1994-09-02,249.5,1994-09-01,1,2377.0,1994-09-01,3878.0,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-26,1994-09-06,1994-09-08,250.69,1994-09-07,1,2976.0,1994-09-07,6383.0,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-27,1995-07-25,1995-07-25,245.19,1995-07-25,1,970.8,1995-07-25,970.8,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-28,1997-11-30,1997-12-01,246.1,1997-12-01,1,1313.0,1997-12-01,2557.0,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-29,1998-09-15,1998-09-17,249.96,1998-09-16,1,2521.0,1998-09-16,5996.0,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-30,1999-08-10,1999-08-11,249.28,1999-08-10,1,1840.0,1999-08-10,3370.69,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-31,2000-07-20,2000-07-20,247.32,2000-07-20,1,1020.0,2000-07-20,1020.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-32,2002-06-26,2002-06-26,245.15,2002-06-26,1,1579.0,2002-06-26,1579.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-33,2002-08-26,2002-08-26,245.55,2002-08-26,1,1710.0,2002-08-26,1710.0,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-34,2002-09-03,2002-09-04,246.7,2002-09-03,1,1910.0,2002-09-03,3807.0,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-35,2005-08-01,2005-08-02,248.8,2005-08-01,1,2878.59,2005-08-01,4222.4,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-36,2006-08-06,2006-08-08,251.6,2006-08-07,1,4124.0,2006-08-07,7585.14,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-37,2006-10-01,2006-10-02,248.0,2006-10-02,1,2363.0,2006-10-02,3971.0,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-38,2007-07-01,2007-07-02,249.55,2007-07-01,1,2605.53,2007-07-01,4766.53,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-39,2007-07-08,2007-07-09,251.1,2007-07-09,1,3608.08,2007-07-09,6345.08,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-40,2007-08-08,2007-08-09,250.09,2007-08-09,1,2784.3,2007-08-09,4961.27,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-41,2010-08-01,2010-08-01,245.34,2010-08-01,1,1293.41,2010-08-01,1293.41,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-42,2012-09-06,2012-09-07,250.0,2012-09-07,1,3235.11,2012-09-06,5750.11,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-43,2013-08-02,2013-08-03,249.19,2013-08-02,1,2489.92,2013-08-02,4497.54,2,1,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-44,2013-09-22,2013-09-22,246.47,2013-09-22,1,1754.78,2013-09-22,1754.78,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-45,2013-10-05,2013-10-05,245.88,2013-10-05,1,1568.23,2013-10-05,1568.23,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-46,2014-07-24,2014-07-24,250.09,2014-07-24,1,2742.79,2014-07-24,2742.79,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-47,2014-09-08,2014-09-08,245.4,2014-09-08,1,1370.65,2014-09-08,1370.65,1,1,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-48,2015-08-05,2015-08-06,252.45,2015-08-06,1,3598.11,2015-08-06,5734.91,2,2,1,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-49,2016-07-11,2016-07-13,248.1,2016-07-12,1,1167.87,2016-07-12,2956.74,3,2,2,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-636-50,2018-08-17,2018-08-24,476.64,2018-08-17,1,201.39,2018-08-21,1103.9,8,1,8,Flood,INDOFLOODS-gauge-636,245.0,,Gopalkheda,20.8742,76.9897,Tapi/Purna,Tapi,Maharashtra,1977-06-01,2019-08-20,13264,13031,Open,9500.0,8086.739745999999,14.87642373,Safe,Goplkhed
INDOFLOODS-gauge-640-1,1969-08-01,1969-08-02,506.32,1969-08-02,1,6190.4,1969-08-02,11398.3,2,2,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-2,1971-08-30,1971-08-30,504.08,1971-08-30,1,4210.0,1971-08-30,4210.0,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-3,1971-10-01,1971-10-01,505.0,1971-10-01,1,4827.4,1971-10-01,4827.4,1,1,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-4,1972-07-09,1972-07-09,504.25,1972-07-09,1,4333.6,1972-07-09,4333.6,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-5,1973-07-09,1973-07-09,504.3,1973-07-09,1,4602.9,1973-07-09,4602.9,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-6,1976-07-31,1976-08-06,508.33,1976-08-02,1,9240.0,1976-08-02,37459.2,7,3,5,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-7,1980-07-04,1980-07-04,504.59,1980-07-04,1,3705.0,1980-07-04,3705.0,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-8,1980-08-04,1980-08-04,504.45,1980-08-04,1,3667.2,1980-08-04,3667.2,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-9,1981-07-10,1981-07-11,505.46,1981-07-10,1,4763.5,1981-07-10,7962.9,2,1,2,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-10,1983-08-09,1983-08-09,504.01,1983-08-09,1,3654.5,1983-08-09,3654.5,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-11,1983-08-16,1983-08-17,508.25,1983-08-17,1,6925.0,1983-08-17,12915.0,2,2,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-12,1988-08-03,1988-08-03,504.27,1988-08-03,1,3455.0,1988-08-03,3455.0,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-13,1989-07-25,1989-07-25,505.16,1989-07-25,1,5406.0,1989-07-25,5406.0,1,1,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-14,1990-07-25,1990-07-25,505.4,1990-07-25,1,4785.0,1990-07-25,4785.0,1,1,1,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-15,1990-08-16,1990-08-17,504.95,1990-08-17,1,4059.0,1990-08-17,7512.0,2,2,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-16,1991-07-28,1991-07-29,504.34,1991-07-28,1,4280.0,1991-07-28,8343.0,2,1,2,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-17,1994-07-14,1994-07-16,508.1,1994-07-15,1,8210.0,1994-07-15,18417.0,3,2,2,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-18,1997-08-01,1997-08-01,504.23,1997-08-01,1,4203.0,1997-08-01,4203.0,1,1,1,Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
INDOFLOODS-gauge-640-19,1997-08-24,1997-08-26,508.8,1997-08-24,1,8200.0,1997-08-24,20620.0,3,1,3,Severe Flood,INDOFLOODS-gauge-640,504.0,505.0,Dhond,18.4739,74.5764,Krishna/Bhima,Krishna,Maharashtra,1967-12-01,2019-08-20,14665,14434,Open,11660.0,11295.41992,3.126758834,Safe,Pune
